"id","title","len","cite_arXiv","cite_av_media","cite_book","cite_comic","cite_conference","cite_encyclopedia","cite_episode","Cite_govtrack","cite_journal","cite_magazine","cite_press_release","cite_web","links","tables","files","math","class"
35211019,"Sean Choat",2043,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"1"
35211057,"Trevor Ruthenberg",2910,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,"1"
35211069,"Bruce Young (politician)",1886,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"1"
35211245,"Darren Grimwade",3383,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"1"
35211361,"Reg Gulley",2945,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"1"
35211371,"Jason Woodforth",5321,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,"1"
35211380,"Seath Holswich",2136,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"1"
35211399,"John Grant (Queensland politician)",4221,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,"1"
35211438,"Trevor Watts (politician)",2874,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,"1"
35211467,"John Hathaway (politician)",2065,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,"1"
35211480,"Mike Latter",1926,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,"1"
35243892,"Dutton family of South Australia",11372,0,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,"1"
35289132,"RXi Pharmaceuticals",8918,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,"0"
35389404,"CoolGraphicStuff",2671,0,0,0,0,0,0,0,0,0,0,0,5,14,0,1,0,"0"
35391005,"Larsen & Toubro Infotech",9496,0,0,0,0,0,0,0,0,0,0,0,13,27,0,0,0,"0"
35472458,"BodyMedia",5291,0,0,0,0,0,0,0,0,1,0,0,6,22,0,0,0,"0"
35476897,"Yonkang Foundation",800,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"0"
35516026,"Ceratizit",5302,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,"0"
35534230,"TitleVest",5125,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,"0"
35546753,"Meredith Leam Jones",1951,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,"2"
35557312,"Maulsby Willett Blackman",1450,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,"2"
35564703,"Vision Research (company)",9802,0,0,0,0,0,0,0,0,0,0,0,10,41,0,3,0,"0"
35567485,"VeriStor Systems",2556,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,"0"
35601594,"Wikipedia:WikiProject Cooperation/Non-controversial edits",8870,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,"0"
35633115,"Threenix",3841,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,"0"
35670394,"Warren and Mahoney",7136,0,0,1,0,0,0,0,0,0,0,0,2,42,0,1,0,"0"
35672379,"Cowtown Guitars",22027,0,0,0,0,0,0,0,0,0,0,0,36,71,0,3,0,"0"
35759528,"ZIOPHARM Oncology",2006,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,"0"
35778782,"TVB-Europe (broadcaster)",8615,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,"0"
35785297,"Cattuong Corp",2424,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,"0"
35807222,"Metsä Group",3522,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"0"
35859918,"M. Anwar Hossain",12480,0,0,0,0,0,0,0,0,7,0,0,6,33,0,0,0,"2"
35891748,"New England Dragway",1979,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,"0"
35891915,"EYeka",7670,0,0,1,0,0,0,0,0,0,0,0,0,44,0,0,0,"0"
35900874,"Alex Zelinsky",9900,0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,"2"
35911108,"Knoema",1677,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,"0"
35917553,"Bank of Africa Ghana Limited",5504,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,"0"
35974951,"Indigo Wireless",4476,0,0,0,0,0,0,0,0,0,0,0,2,26,0,2,0,"0"
36001907,"Subhas Chandra Bose Centenary College",1140,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,"3"
36006972,"Badel 1862",3394,0,0,0,0,0,0,0,0,0,0,0,2,47,0,1,0,"0"
36026751,"James Popple",6987,0,0,3,0,0,0,0,0,0,0,0,7,34,0,0,0,"1"
36037184,"The Music Building",5559,0,0,0,0,0,0,0,0,3,0,0,8,42,1,0,0,"0"
36045488,"William Bayles",2303,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"1"
36094603,"Wikipedia:WikiProject Articles for creation/Help desk/Archives/2012 June 4",6163,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,"0"
36114874,"Kazi Nazrul Islam Mahavidyalaya",1629,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"3"
36114930,"Khandra College",1846,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,"3"
36115254,"Kandra Radha Kanta Kundu Mahavidyalaya",1383,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,"3"
36115674,"Pandaveswar Colloge",1382,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"3"
36115847,"Galsi Mahavidyalaya",1293,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,"3"
36152417,"Allied Bank Zimbabwe Limited",4682,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,"0"
36190304,"Thunderbird Entertainment",20811,0,0,0,0,0,0,0,0,0,0,0,15,150,0,0,0,"0"
36199282,"Natera",6668,0,0,0,0,0,0,0,0,2,0,0,4,28,0,0,0,"0"
36238808,"Allstate India",2660,0,0,0,0,0,0,0,0,0,0,0,2,21,0,1,0,"0"
36249744,"Stone Key Partners",2309,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,"0"
36285374,"Orienbank",1417,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,"0"
36314661,"VF Venieri",1667,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"0"
36317452,"Merlo (company)",1661,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
36324377,"Ogasawara Nagahide",6335,0,0,5,0,0,5,0,0,0,0,0,0,27,0,1,0,"1"
36331622,"B-P Battioni e Pagani S.p.A.",1764,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
36334243,"SynCardia Systems",3887,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
36345522,"Bauskas alus",1411,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,"0"
36358061,"Gold Horse International",2648,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,"0"
36365258,"Cityfone",1802,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"0"
36369779,"Rolfo",1671,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"0"
36398390,"Gracy Title Company",5830,0,0,3,0,0,0,0,0,0,0,0,2,29,0,0,0,"0"
36477521,"Nick Scali Furniture",3708,0,0,0,0,0,0,0,0,0,0,0,2,18,0,1,0,"0"
36485033,"TraderMade",4625,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,"0"
36550530,"IES Ltd",2732,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,"0"
36552939,"CustomMade",12880,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,"0"
36560945,"Citibank Ecuador",1063,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,"0"
36631775,"Sari Agricultural Sciences and Natural Resources University",721,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"3"
36648037,"Earlyshares",4058,0,0,0,0,0,0,0,0,0,0,0,4,12,0,1,0,"0"
36661470,"Punjab Board of Investment and Trade",4584,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,"0"
36703965,"Finnish Nature Heritage Foundation",1055,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"0"
36725869,"Range Rover (L405)",13310,0,0,0,0,0,0,0,0,0,0,0,4,46,1,5,0,"4"
36756418,"Bihar Agricultural University",2705,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,"3"
36858800,"Debitsuccess",5029,0,0,0,0,0,0,0,0,0,0,0,9,19,0,1,0,"0"
36933417,"Environmental Defenders Office (Qld) Inc.",9556,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,"0"
37000818,"Gusmer Enterprises, Inc.",9244,0,0,0,0,0,0,0,0,0,0,0,14,39,0,0,0,"0"
37014054,"Acrobits",9483,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,"0"
37034227,"Maspex",1180,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
37038412,"Sri Venkateswara Institute of Science & Information Technology",1030,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"3"
37047795,"Rue du Mail",1903,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,"0"
37076251,"Clarity (company)",10913,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,"0"
37100598,"Sound & Vision India",114318,0,0,0,0,0,0,0,0,0,0,0,7,2214,7,1,0,"0"
37152416,"UkrFerry",4200,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,"0"
37165645,"Lavington Glyde",4123,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,"1"
37265378,"GameChanger",6219,0,0,0,0,0,0,0,0,0,0,0,10,12,0,1,0,"0"
37269701,"Aufbau-Verlag",7712,0,0,1,0,0,0,0,0,0,0,0,0,29,0,2,0,"0"
37300424,"Neufville Typefoundry",5043,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
37355585,"Mufti Abul Qasim Nomani",1773,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"1"
37359936,"Tap for Tap",2493,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,"0"
37390680,"GrexIt",3176,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"0"
37502250,"Cormorant Books",5612,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,"0"
37575821,"Colin Maiden",6645,0,0,2,0,0,0,0,0,1,0,0,1,42,0,0,0,"2"
37629946,"Diffusion Pharmaceuticals",9029,0,0,0,0,0,0,0,0,5,0,0,7,36,0,1,0,"0"
37673328,"William Haines (South Australian politician)",7167,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,"1"
37815356,"Ninefold",3016,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,"0"
37854977,"Archon Systems Inc",4069,0,0,1,0,0,0,0,0,0,0,0,5,22,0,0,0,"0"
37911148,"Meritas (education)",2921,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"0"
37926891,"HealthCap",7039,0,0,0,0,0,0,0,0,0,0,0,13,42,0,1,0,"0"
37940840,"Catholic University of Trujillo",1375,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"3"
37955511,"Edward Nucella Emmett",8311,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,"1"
37991239,"SmartTrade Technologies",2750,0,0,0,0,0,0,0,0,0,0,0,4,15,0,1,0,"0"
38008943,"Kenya Medical Supplies Agency",2041,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
38039736,"Bhutan News Service",3412,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"0"
38042603,"NASA Federal Credit Union",854,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,"0"
38081531,"Bromium",11155,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,"0"
38185234,"Bin Quraya",4737,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,"0"
38198063,"Bufo (company)",1618,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
38242132,"Yilida",1962,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"0"
38246614,"Plaston",2140,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,"0"
38307223,"SPICA Group",1754,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,"0"
38354029,"Pactera",3345,0,0,0,0,0,0,0,0,0,0,0,3,22,0,1,0,"0"
38358956,"Bicycle Technologies International",7534,0,0,0,0,0,0,0,0,0,0,0,4,17,0,1,0,"0"
38378108,"Digital Storm",8061,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,0,"0"
38412278,"HeinrichsWeikamp",1094,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,"0"
38454282,"Mondo Media",27870,0,0,0,0,0,0,0,0,1,0,0,88,123,2,0,0,"0"
38529381,"EISER Infrastructure",8005,0,0,0,0,0,0,0,0,0,0,0,11,30,0,0,0,"0"
38552607,"Zand Institute of Higher Education",1749,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"3"
38556277,"Hengxian Middle School",1024,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"3"
38660817,"Largan Precision",2119,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,"0"
38664366,"Demax Medical",2789,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,"0"
38758741,"Zamil Steel Holding",5141,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,"0"
38770178,"Eleni Evangel",3723,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,"1"
38795961,"Sean L'Estrange",7493,0,0,0,0,0,0,0,0,0,0,0,2,26,0,1,0,"1"
38813195,"Shane Love",2000,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,"1"
38822184,"Simone McGurk",3508,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,"1"
38827596,"Darren West",1935,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,"1"
38827617,"Martin Aldridge (politician)",5420,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"1"
38827663,"Jacqui Boydell",2794,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,"1"
38827713,"Rick Mazza",4737,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,"1"
38827733,"Alanna Clohesy",1844,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,"1"
38850867,"Surgical Care Affiliates",10319,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,"0"
38856533,"Dave Grills",4619,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,"1"
38994057,"Allan Staffans",23138,0,0,1,0,0,0,0,0,1,0,0,3,141,0,3,0,"1"
38998403,"Wikipedia:Articles for creation/Redirects/2013-04",487663,0,0,0,0,0,0,0,0,0,0,0,6,4602,2,34,0,"0"
39083726,"Smartlogic",3133,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
39117502,"KMC Controls",11428,0,0,0,0,0,0,0,0,0,0,0,16,43,0,1,0,"0"
39135122,"PriceSmart Foods",2259,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,0,"0"
39161114,"CureVac",12691,0,0,0,0,0,0,0,0,6,0,0,18,29,0,0,0,"0"
39187537,"TerraGo",4429,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,"0"
39215584,"Medochemie",4498,0,0,0,0,0,0,0,0,0,0,0,10,25,0,0,0,"0"
39227987,"FIIG Securities",1207,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"0"
39274240,"Kangaride",2420,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,"0"
39313643,"Pakim Palatine College, Pakyong",1646,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"3"
39368537,"GB (supermarket)",3652,0,0,0,0,0,0,0,0,0,0,0,1,28,0,3,0,"0"
39368556,"Draft:Infant Jesus Academy of Marikina City",6354,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,"3"
39369595,"School of Planning and Architecture, Bhopal",4574,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,"3"
39382753,"Jirama",1772,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"0"
39395381,"Next Education India Pvt. Ltd.",4128,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
39408273,"IPMI International business school",5269,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,"3"
39408943,"Indraprasta PGRI University",2751,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,"3"
39420027,"Yarovit Motors",3960,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,"0"
39490178,"File:Vemma Nutrition Company logo.jpg",474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
39527110,"Queen Mary's Technical Institute",2924,0,0,1,0,0,0,0,0,0,0,0,3,14,0,0,0,"3"
39532135,"Wausau Paper",2493,0,0,0,0,0,0,0,0,0,0,0,1,20,0,1,0,"0"
39536605,"Biosis Pty Ltd",5602,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"0"
39545145,"Baycomms Broadcasting Corporation",2891,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"0"
39604673,"Government Pension Investment Fund",5584,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,"0"
39688434,"Wine Folly",2269,0,0,1,0,0,0,0,0,0,0,0,4,18,0,0,0,"0"
39773799,"LifeIMAGE",4290,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
39782216,"Tbilisi Medical Academy",1744,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,"3"
39828004,"Shahzada Industrial Training Institute",2046,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"3"
39877543,"Avanon",1981,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,"0"
39901505,"AMRI Global",14717,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,"0"
39908551,"Dubai Properties Group",4005,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,"0"
39922102,"Escuela de Arte Eladio Vélez (Itagüí)",2232,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"3"
39971365,"Muhlenberg Greene Architects",20588,0,0,0,0,0,0,0,0,3,0,0,8,77,0,1,0,"0"
40011428,"Another World Entertainment",12103,0,0,0,0,0,0,0,0,0,0,0,0,156,0,1,0,"0"
40051590,"List of signers of the Georgia Ordinance of Secession",28638,0,0,0,0,0,0,0,0,0,0,0,0,372,1,0,0,"1"
40229411,"Digital Skills Academy",4517,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"3"
40238936,"Unusuality Productions",5777,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,"0"
40273844,"IRIS Research",4689,0,0,0,0,0,0,0,0,0,0,0,4,33,0,1,0,"0"
40282742,"Brigada Mass Media Corporation",11811,0,0,0,0,0,0,0,0,0,0,0,2,98,6,0,0,"0"
40304470,"Tabriz Islamic Arts University",3149,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,"3"
40312000,"Scottish Equity Partners",5294,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,"0"
40320377,"Wijaya Putra University",1124,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"3"
40330242,"Ceresana",3392,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
40372483,"ZICO (beverage)",7358,0,0,0,0,0,0,0,0,0,0,0,2,26,0,1,0,"0"
40449444,"Helpshift",4933,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,"0"
40462498,"Motovario",4806,0,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,"0"
40485000,"Hengstler GmbH",2358,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,"0"
40538616,"Sibsagar College",4404,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,"3"
40587370,"Pearce Robinson",23434,0,0,0,0,0,0,0,0,3,0,0,28,48,0,1,0,"1"
40627704,"Draft:International Prevention Research Institute",11273,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"0"
40639377,"Bancaribe",3558,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
40780105,"Simplehuman",6408,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,"0"
40827208,"Craig Call Black",1372,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"2"
40866577,"Flemming Gomme Graae",1952,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,"2"
40880079,"Pinoy Auto Trader",6700,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"0"
40893509,"Main Frame Software Communications",33715,0,0,0,0,0,0,0,0,0,0,0,1,592,6,0,0,"0"
41081341,"HA&W",2354,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,"0"
41141998,"Travis Harvard Whitney",2468,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"1"
41161459,"Globe-Trotter",1468,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,"0"
41250482,"Wholesale Furniture Brokers",6450,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"0"
41306230,"Imperial College of Business Studies",1822,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"3"
41323848,"Foscam",6949,0,0,0,0,0,0,0,0,0,0,0,2,30,0,1,0,"0"
41348329,"Flowroute",8614,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,"0"
41356011,"Maastricht University Campus Venlo",4675,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,"3"
41426599,"Seattle Genetics",26780,0,0,0,0,0,0,0,0,1,0,0,1,103,0,1,0,"0"
41435821,"Cornelius Ham",3178,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,"1"
41466565,"National Tyres and Autocare",3910,0,0,0,0,0,0,0,0,0,0,0,4,19,0,1,0,"0"
41537643,"University College Dublin",61719,0,0,0,0,0,0,0,0,0,0,0,30,403,2,18,0,"3"
41605844,"Mohammad Abdul Ghafoor Hazarvi",18774,0,0,3,0,0,0,0,0,0,0,0,7,184,0,1,0,"1"
41661562,"Integrated Telecom Company",3569,0,0,0,0,0,0,0,0,0,0,0,3,42,0,2,0,"0"
41676526,"J.K Institute of Applied Physics and Technology",3156,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,"3"
41727124,"Sutro Biopharma",7264,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,"0"
41728401,"Koleje Śląskie",1223,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"0"
41735645,"Abrazo Scottsdale Campus Arizona",4507,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,"0"
41739751,"Travel All Russia LLC",4215,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"0"
41764220,"MedicineNet",4039,0,0,0,0,0,0,0,0,0,0,0,12,5,0,1,0,"0"
41849540,"Tomáš Hudeček",4438,0,0,1,0,0,0,0,0,0,0,0,4,32,0,0,0,"1"
41857478,"Orlando Fenwick",2211,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"1"
41894510,"Ferdinando Marinelli Artistic Foundry",19658,0,0,2,0,0,0,0,0,0,0,0,0,172,1,29,0,"0"
41921688,"Costa Bingo",2421,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,"0"
42092521,"CS Networks",5002,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,"0"
42109852,"Suzette Kimball",5233,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,"1"
42110682,"Nippon Cable",2873,0,0,0,0,0,0,0,0,0,0,0,3,44,0,2,0,"0"
42118119,"HI-LEX",3786,0,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0,"0"
42136097,"Fair Grounds (organization)",5744,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,"0"
42207041,"IMI Kolkata",14910,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,"3"
42267047,"Rogue Films",12281,0,0,0,0,0,0,0,0,0,0,0,33,46,0,1,0,"0"
42286204,"Draft:GigMasters",5112,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,"0"
42293375,"Yulia Marushevska",21378,0,0,0,0,0,0,0,0,0,0,0,12,70,0,0,0,"1"
42320053,"Lois Brako",2480,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"2"
42328097,"Margot Williams (botanist)",2737,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"2"
42330247,"A.F.C.A (clothing)",4781,0,0,0,0,0,0,0,0,0,0,0,11,32,0,1,0,"0"
42333384,"Centre for Lusophone and European Literatures and Cultures",16453,0,0,0,0,0,0,0,0,0,0,0,2,118,0,1,0,"3"
42359015,"TreeHouse Foods",13352,0,0,1,0,0,0,0,0,0,0,0,26,37,0,0,0,"0"
42381082,"The Do Book Company",3070,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,"0"
42400686,"M and M Direct",3996,0,0,0,0,0,0,0,0,0,0,0,1,36,0,1,0,"0"
42402584,"Compass Lexecon",5377,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
42450115,"BDA China Limited",9473,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,"0"
42453413,"Frog Commissary",5470,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,"0"
42489280,"Anderson ZurMuehlen & Co.,P.C.",5220,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,"0"
42525526,"Lars Wilhelm Åberg",6641,0,0,2,0,0,0,0,0,0,0,0,1,39,0,0,0,"1"
42620486,"Fly's Tie Irish Pub",1741,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,"0"
42632245,"Troy Resources",1765,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,"0"
42632298,"Rico Resources",2301,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"0"
42633518,"Padbury Mining",2624,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
42696048,"Kisna Diamond Jewellery",2991,0,0,0,0,0,0,0,0,0,0,0,8,13,0,1,0,"0"
42699281,"MolMed",6886,0,0,0,0,0,0,0,0,0,0,0,11,20,0,1,0,"0"
42709393,"Mu-Kien Adriana Sang",6502,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,"1"
42731726,"KORA Organics",7463,0,0,0,0,0,0,0,0,0,0,0,9,16,0,2,0,"0"
42737766,"McCain, Inc.",4005,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,"0"
42765215,"NBKRIST",2455,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"3"
42772686,"Thomson Video Networks",4905,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,"0"
42790346,"Bernardo Vega",5266,0,0,1,0,0,0,0,0,0,0,0,1,38,0,0,0,"1"
42835239,"Lion (Australasian company)",23973,0,0,0,0,0,0,0,0,0,0,0,5,183,0,4,0,"0"
43016718,"John Pigdon",2148,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,"1"
43021816,"Godfrey Carter",1675,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,"1"
43023869,"Arthur Snowden",1724,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"1"
43079375,"Inky Tulloch",3676,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,"1"
43155865,"AudioNow",3343,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,"0"
